,tweet,label
445,atspace your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,1
446,austin farrar your a fucking queer faggot bitch,1
447,bad boy six TAG here ya go wetback eat this,1
448,badshah ur pal TAG threat apostate kufar gt i cld cut ur neck w sword of islam amp watch u squeal like a bitch like daniel pearl,1
449,beesands but that's what you call white trash with money,1
450,bellaangeletti no ud still be a fag if i was lolz,1
451,bellaangeletti ur a fag,1
452,bitchdicknigga you're a fucking nigger,1
453,bitchkrieg like the new avi my twitter is retarded and shows you in the cubs hat but when i stalk your profile it show the new one,1
454,bnp we are being overrun by mongrels because zog or the jews that run our countries want the white man to perish,1
455,bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead TAG bitch i know where you reside,1
456,bonnoxxx nah she said you a fag,1
457,brrrrangadang this nigga know damn well you a coon,1
458,cambreezy TAG she spelled faggots with an e you're so cool lol,1
459,caykelly TAG u guys are fags,1
460,chanelisabeth that nigger music,1
461,chemicalkidss this bitch look like a fucking white trash trailer park queen lookin man bear pig,1
462,clinchmtn TAG america today the rule of thumb is when in doubt blame whitey,1
463,coffincreepxx you had to throw in the faggot word smh smh smh,1
464,coughlan youre racist against white people whigger anti-racist is a codeword for anti-white anti-zionist is a codeword for antisemite,1
465,dantoomey fuck you faggot,1
466,darthdanaa yes you do retard,1
467,davidly how many fuckin fags did a even get shouldnt be allowed into my wallet whilst under the influence haha,1
468,delaney guinan a faggot that needs to grow up,1
469,delaney guinan you did a good job doing that to me and not texting back faggot,1
470,deno TAG you're reading you coon,1
471,densonkeith most of these people are followers of followers of truth but they themselves are still niggers their outlook mind amp all,1
472,denytheprophecy thanks for ignoring my texts fag,1
473,dish answers you gots da bet and da msnbc wit dat colored reverend who only listen to coloreds what else i missing,1
474,djfeds suck my dick tacos el negro better,1
475,dolphrudager you don't have any kids what are you one of them queers,1
476,drboycewatkins coons and monkeys like you disgust me you minstrel show negro crying about shit all the time you're a disgrace everywhere,1
477,drew TAG y'all hire colored folk only work half da day and throw da mail in da sewer if we ain't done,1
478,ehasselbeck TAG teaching that pretend son to b a pussy his son would have lace on his jock strap,1
479,el prietito TAG them jigaboos aka homewreckers needs to get blocked,1
480,elchavaloko who cares tbh ones a shitty dirty argentino amp the other is a feather fisted nigger,1
481,erinscafe we hate the yankees though right i feel like i'm really good at hating them,1
482,femalejokerhoee yeah he sucks just like the other fags who are oh nevermind there are no fags in the TAG,1
483,feverspell TAG i'll do it TAG in the uk fag means cigarette and a faggot is a bundle of sticks you homo,1
484,fucktyler fuck you spear chucker,1
485,fucktyler me too tyler it just makes me think that they're lil nigger baby hoodrats,1
486,garrett winker wow u hoe is the term for women,1
487,gayle ryan i don't hate the japs but i aint forgetting gettin japped either,1
488,gellebeaux whatever hoe bitch TAG them fags beat yall sad asses too,1
489,genuinemitzi TAG fags,1
490,georgiathenewsa TAG your tits may be better looking but her face makes you like a asian or latina tranny TAG,1
491,georgiathenewsa you look like a welfare bitch compared to latinas i date and fuck you need fashion and makeup tips tbh,1
492,gezus TAG TAG TAG mean bro fucking faggot,1
493,gezus die in a car accident then faggot,1
494,godrocamora faggot,1
495,gonzalez sassy ur not sassy white trash change ur username,1
496,gvvenivere learn how to type ya hillbilly,1
497,hand tex TAG humans are evil man cutting tusks of these beautiful animals so chinks think the get a hard on,1
498,hekterr don't stop now half breed i'm just starting to learn about what makes you a dumb ass,1
499,hellootitty nigger,1
500,heyrmbr probs that fag vhia,1
501,heyyayled do i have to repeat myself u white trash,1
502,holyh ker he looks like a pretty dyke,1
503,hunterbuch TAG TAG all u can pull is the fucking retard,1
504,hunterbuch TAG TAG yo fat ugly ass couldn't even pull the ugly bitch in the school,1
505,inurselisa TAG it's a nice way of callin y'all honkies,1
506,illbreatheyouin happy birthday faggot,1
507,infidelpamelalc i'm going to blame the black man since they always blame whitey i'm an equal opportunity hater,1
508,iowahawkblog TAG to gt davidmasciotra get past boot camp and go active a few years see what we really do daily you liberal pussy,1
509,itsjaylaaa eat shit nigga bitch turd bag dick beetle,1
510,jakiekoelewijn nigga who's bitch u fucking cracker get your gay ass out my mentions,1
511,jayswaggkillah is a fag,1
512,jdickerson TAG TAG all racist ntx trash w TAG all hate to see this particular man in wh n not the butler,1
513,jennybaquing so terms like honkey cracker peckerwood and stereotypes of white people fucking their kids and sisters isn't racist sweet,1
514,jimachterfeld TAG TAG bernstine is chi sox jew fag,1
515,jmellor fag,1
516,joeylattime TAG TAG thats just me rooting against a team i hate not banwagoning u retard u have a different favorite,1
517,joh guy i love racism blame whitey for everything now that you mention it i bet the white man put the desert tortoise on TAG,1
518,joshgnf TAG TAG TAG TAG oh shut up faggot get a disease overused on twitter,1
519,jumpmastere TAG TAG its retarded,1
520,just joshin fag,1
521,karmendanielle u gotta slow down these coon hrs all they know is love n hip hop lebron amp fake love quotes,1
522,kcsnowwhite TAG don't forget nappy headed butt ugly bitch who's married to a muslim,1
523,keltor wade nah dude mostly just sound like a faggot,1
524,kiara curry i know im so kidding some of bet is funny i love when blacks call eachother ignorant and niggers makes me not have to,1
525,kieffer jason TAG TAG so why the fuck are still talking shit you acting like a pussy ass nigga,1
526,kieffer jason bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life,1
527,kieffer jason here let me say it more clearly since your retarded ass don't understand,1
528,kieffer jason how would u know if i don't fuck with you exactly you don't wtf i got shut your retarded ass up,1
529,kieffer jason lmao why ur dad raised u to be a bitch made nigga,1
530,kieffer jason oh am i lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy,1
531,kieffer jason oh but i am and my grades say other wise so u can stfu and get off my twitter or u can box simple ass that pussy boy,1
532,kieffer jason your so fucking retared its not even funny bitch im going to sleep u,1
533,kiela g alright fag what about this,1
534,kincade shut up bitch for i spit on you,1
535,kingxxlopez roberts is a fuckin fag smack the shit outta him,1
536,kirstynehbu faggot,1
537,kitlange stop oppressing me have you heard of free speech stop shoving your lifestyle down my throat st amendment TAG TAG,1
538,kitten nugget stfu dyke looking hoe,1
539,kittty jpg TAG TAG at least im not black bitch your parents left you in the mcdonalds parking lot after you were born,1
540,klejdys he may be hustlin but he studied critical race theory and my people holder is getting his revenge they hate whitey,1
541,kmdk TAG i hopes dis ain't cause he colored cause i knows he be actin all nigga like,1
542,krispy TAG fucking gay faggot look at that gay ass pink shirt haha,1
543,kristin better nig lol but if anything ill flip u the or something im tryna get some more cash,1
544,ktpowers TAG ha ha ha no good fat dyke,1
545,kyleefagnola call him a cock blocking faggot,1
546,lcxancilleri faggot,1
547,leetreble quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy,1
548,leiacatherinexx don t be a hurt little faggot,1
549,leighvl niggas probably be watching me like look at this uncle tom ass rasta,1
550,lillivonschtupp TAG TAG i don't likes dat magazine all da black folk look like dey one chromeasome away from da ape,1
551,lnsightful TAG TAG TAG omg no plz stop calling me an idiot are we in kindergarden you fucking faggot,1
552,lord jonesss none of my business nigga if you get that i'm living with you lol and i'm stealing one of them bitches and k,1
553,lucas wright TAG faggots,1
554,luvvida you're right i be around my nig,1
555,maggie burdis TAG lmao dude you are probably the biggest fag in nebraska,1
556,mah h stfu white trash,1
557,maliktender gayer then faggots in bed together,1
558,marclamonthill will you mention why being called nigger is wrong witch i agree with amp bossy is wrong but being called a pimp is still ok,1
559,marylene TAG TAG TAG no just a niggress that thinks she's human,1
560,matt chu TAG i'll do that if you agree to take your ethiopian starvin looking nigger ass back to africa TAG,1
561,mayormcginn if racial minorities weren't criminally inclined they wouldn't have so much to worry about act your color race traitor,1
562,mflagginski i live in the eye of a white trash hurricane milwaukie or where people use bikes bc of dui's not to save the environment,1
563,michaeldbirch what else do you expect from that nigger lover,1
564,midgetmadz shut your dirty dirt trap you limp knees ashy footed blue balls isolated hamster wheel no nipples bitch,1
565,mike ray congratulations you are officially fucking retarded,1
566,mikecheck the favorite drink of white trash everywhere,1
567,milfmob TAG fight me you fucking obese niglet,1
568,mimiswagnotes you are an ignorant cunt,1
569,miranda mills okay let's fight you ginger faggot,1
570,mjs TAG well he is at genos so he is the ultimate faggot,1
571,mlvassallo oh really fags are gross you aids infected sick fuckers,1
572,moneydriven TAG glad about your uncle another stupid faggot off the world hopefully you next,1
573,moneydriven i see a picture of you smoking such a man of god disgraceful nig you sir are an embarrassment,1
574,mrgeology no you ignorant cement headed hillbilly you said taxing cant you fuckin read you fucking knob gobbling douchebag,1
575,ncrusade TAG come wage with us fag,1
576,nosfiend TAG niggers,1
577,ovoshubham no the fuck am not bitch how bout u get out there bitch ass nigga stupid ass,1
578,oniinebaby i knew you were a faggot though,1
579,passit liv hit a bitch it's not like you can see the bruises,1
580,patrickstpierre you're a fucking faggot,1
581,phishlicia i'm fag,1
582,phreshagu yeah you right and you know them mexicans bringing all they family that hoe finna be packed,1
583,poloswagmaster if you go could you hook up the plant city faggots or,1
584,pombuenaa i'm surprised you could read it with slits for eyes,1
